1.82068	1.14619e-10
1.83782	1.4987e-10
1.85512	1.95178e-10
1.87258	2.53743e-10
1.89021	3.286e-10
1.908	4.24554e-10
1.92596	5.4655e-10
1.94409	7.01963e-10
1.96239	8.98528e-10
1.98086	1.14688e-09
1.99951	1.45905e-09
2.01833	1.85067e-09
2.03733	2.34005e-09
2.05651	2.94941e-09
2.07587	3.70639e-09
2.09541	4.64238e-09
2.11513	5.79797e-09
2.13504	7.21608e-09
2.15514	8.9561e-09
2.17543	1.10772e-08
2.1959	1.36634e-08
2.21657	1.67928e-08
2.23744	2.05845e-08
2.2585	2.51433e-08
2.27976	3.06333e-08
2.30122	3.71879e-08
2.32288	4.50307e-08
2.34475	5.43335e-08
2.36682	6.54004e-08
2.3891	7.84514e-08
2.41159	9.38755e-08
2.43429	1.11934e-07
2.4572	1.33152e-07
2.48033	1.57882e-07
2.50368	1.86793e-07
2.52725	2.20272e-07
2.55104	2.59177e-07
2.57505	3.04001e-07
2.59929	3.55795e-07
2.62376	4.15118e-07
2.64846	4.83293e-07
2.67339	5.61021e-07
2.69855	6.49909e-07
2.72396	7.50728e-07
2.7496	8.65429e-07
2.77548	9.94936e-07
2.80161	1.14151e-06
2.82798	1.30615e-06
2.8546	1.49169e-06
2.88147	1.69936e-06
2.90859	1.93242e-06
2.93597	2.19207e-06
2.96361	2.48175e-06
2.99151	2.80273e-06
3.01967	3.15926e-06
3.04809	3.55315e-06
3.07678	3.98913e-06
3.10575	4.46865e-06
3.13498	4.99691e-06
3.16449	5.57566e-06
3.19428	6.21045e-06
3.22435	6.90304e-06
3.2547	7.65946e-06
3.28534	8.48166e-06
3.31626	9.37596e-06
3.34748	1.0344e-05
3.37899	1.13929e-05
3.4108	1.25251e-05
3.4429	1.3745e-05
3.47531	1.5053e-05
3.50803	1.6458e-05
3.54105	1.79649e-05
3.57438	1.95789e-05
3.60803	2.12985e-05
3.64199	2.31289e-05
3.67627	2.50732e-05
3.71088	2.7136e-05
3.74581	2.93187e-05
3.78107	3.16243e-05
3.81666	3.40529e-05
3.85259	3.66089e-05
3.88886	3.9296e-05
3.92546	4.21091e-05
3.96241	4.50445e-05
3.99971	4.81066e-05
4.03736	5.13028e-05
4.07537	5.46258e-05
4.11373	5.80701e-05
4.15245	6.16277e-05
4.19154	6.53022e-05
4.231	6.90834e-05
4.27082	7.29704e-05
4.31103	7.69557e-05
4.35161	8.10425e-05
4.39257	8.52049e-05
4.43392	8.9441e-05
4.47566	9.37347e-05
4.51779	9.80939e-05
4.56031	0.000102498
4.60324	0.000106933
4.64657	0.0001114
4.69031	0.000115876
4.73446	0.000120342
4.77903	0.000124807
4.82401	0.000129239
4.86942	0.00013362
4.91526	0.000137928
4.96153	0.00014218
5.00823	0.000146347
5.05538	0.000150417
5.10296	0.000154361
5.151	0.000158186
5.19949	0.000161867
5.24843	0.000165399
5.29784	0.000168765
5.34771	0.000171969
5.39804	0.000174976
5.44886	0.00017777
5.50015	0.000180338
5.55192	0.000182699
5.60418	0.000184832
5.65694	0.000186721
5.71019	0.000188363
5.76394	0.000189766
5.8182	0.000190931
5.87296	0.000191854
5.92825	0.000192526
5.98405	0.000192934
6.04038	0.000193079
6.09724	0.000192965
6.15464	0.000192606
6.21257	0.000191999
6.27105	0.00019116
6.33008	0.00019008
6.38967	0.000188779
6.44982	0.000187252
6.51053	0.000185526
6.57181	0.000183599
6.63368	0.000181493
6.69612	0.000179194
6.75915	0.000176735
6.82278	0.000174113
6.887	0.000171356
6.95183	0.00016845
7.01727	0.000165438
7.08333	0.000162323
7.15	0.000159123
7.21731	0.000155818
7.28525	0.00015246
7.35382	0.000149049
7.42305	0.000145604
7.49292	0.000142138
7.56345	0.000138648
7.63465	0.000135139
7.70652	0.000131624
7.77906	0.000128112
7.85229	0.000124632
7.9262	0.00012118
8.00081	0.000117773
8.07613	0.000114402
8.15215	0.000111077
8.22889	0.0001078
8.30635	0.000104583
8.38454	0.000101426
8.46346	9.83404e-05
8.54313	9.53256e-05
8.62355	9.23834e-05
8.70472	8.95127e-05
8.78666	8.67101e-05
8.86937	8.39775e-05
8.95286	8.13168e-05
9.03714	7.8732e-05
9.12221	7.6224e-05
9.20808	7.37939e-05
9.29476	7.14327e-05
9.38225	6.91398e-05
9.47057	6.69104e-05
9.55971	6.47515e-05
9.6497	6.26577e-05
9.74054	6.06293e-05
9.83223	5.86609e-05
9.92478	5.67564e-05
10.0182	5.4908e-05
10.1125	5.31176e-05
10.2077	5.13785e-05
10.3038	4.96943e-05
10.4008	4.80597e-05
10.4987	4.64771e-05
10.5975	4.49416e-05
10.6973	4.34558e-05
10.798	4.20136e-05
10.8996	4.06166e-05
11.0022	3.92609e-05
11.1058	3.79501e-05
11.2103	3.66786e-05
11.3158	3.54466e-05
11.4224	3.42514e-05
11.5299	3.3097e-05
11.6384	3.19798e-05
11.748	3.09006e-05
11.8586	2.9854e-05
11.9702	2.88417e-05
12.0829	2.78611e-05
12.1966	2.69153e-05
12.3114	2.60007e-05
12.4273	2.51176e-05
12.5443	2.42626e-05
12.6624	2.34377e-05
12.7816	2.264e-05
12.9019	2.18709e-05
13.0233	2.11275e-05
13.1459	2.04111e-05
13.2697	1.97185e-05
13.3946	1.90509e-05
13.5207	1.84059e-05
13.6479	1.77853e-05
13.7764	1.71857e-05
13.9061	1.66078e-05
14.037	1.60491e-05
14.1691	1.55118e-05
14.3025	1.49928e-05
14.4371	1.44927e-05
14.573	1.40094e-05
14.7102	1.35443e-05
14.8487	1.30955e-05
14.9884	1.26636e-05
15.1295	1.2246e-05
15.2719	1.18435e-05
15.4157	1.14541e-05
15.5608	1.10789e-05
15.7073	1.07165e-05
15.8552	1.03674e-05
16.0044	1.003e-05
16.1551	9.70496e-06
16.3071	9.39034e-06
16.4606	9.08692e-06
16.6156	8.7933e-06
16.772	8.51027e-06
16.9299	8.23668e-06
17.0892	7.97317e-06
17.2501	7.71826e-06
17.4125	7.47246e-06
17.5764	7.23428e-06
17.7418	7.00434e-06
17.9088	6.78158e-06
18.0774	6.56662e-06
18.2476	6.35855e-06
18.4193	6.15788e-06
18.5927	5.96344e-06
18.7678	5.77549e-06
18.9444	5.59327e-06
19.1227	5.41741e-06
19.3028	5.24725e-06
19.4845	5.08303e-06
19.6679	4.92412e-06
19.853	4.77092e-06
20.0399	4.62273e-06
20.2285	4.47985e-06
20.4189	4.34158e-06
20.6111	4.20828e-06
20.8052	4.07925e-06
21.001	3.95475e-06
21.1987	3.83421e-06
21.3982	3.71795e-06
21.5997	3.60539e-06
21.803	3.49674e-06
22.0082	3.39156e-06
22.2154	3.2902e-06
22.4245	3.19218e-06
22.6356	3.0976e-06
22.8487	3.00615e-06
23.0638	2.91818e-06
23.2809	2.83331e-06
23.5	2.7517e-06
23.7212	2.67282e-06
23.9445	2.59686e-06
24.1699	2.52337e-06
24.3974	2.45268e-06
24.6271	2.38416e-06
24.8589	2.31792e-06
25.0929	2.25345e-06
25.3291	2.19089e-06
25.5675	2.13026e-06
25.8082	2.07171e-06
26.0512	2.0157e-06
26.2964	1.96223e-06
26.5439	1.91174e-06
26.7938	1.86413e-06
27.046	1.81954e-06
27.3006	1.77815e-06
27.5576	1.73936e-06
27.817	1.70342e-06
28.0788	1.66897e-06
28.3431	1.63646e-06
28.6099	1.60431e-06
28.8792	1.57273e-06
29.1511	1.54094e-06
29.4255	1.50884e-06
29.7025	1.47644e-06
29.9821	1.44371e-06
30.2643	1.41063e-06
30.5492	1.37739e-06
30.8368	1.34429e-06
31.127	1.31147e-06
31.42	1.27987e-06
31.7158	1.24918e-06
32.0144	1.21978e-06
32.3157	1.19158e-06
32.6199	1.16421e-06
32.927	1.13781e-06
33.2369	1.11173e-06
33.5498	1.08608e-06
33.8656	1.06045e-06
34.1844	1.03486e-06
34.5062	1.00931e-06
34.831	9.83901e-07
35.1589	9.58982e-07
35.4898	9.3449e-07
35.8239	9.10834e-07
36.1611	8.87924e-07
36.5015	8.65883e-07
36.8451	8.44694e-07
37.1919	8.24178e-07
37.542	8.04341e-07
37.8954	7.85064e-07
38.2521	7.66401e-07
38.6122	7.48441e-07
38.9757	7.31208e-07
39.3426	7.14887e-07
39.7129	6.99515e-07
40.0867	6.85025e-07
40.4641	6.71456e-07
40.845	6.58432e-07
41.2294	6.46049e-07
41.6175	6.33942e-07
42.0093	6.22202e-07
42.4047	6.10608e-07
42.8039	5.9923e-07
43.2068	5.87936e-07
43.6136	5.76763e-07
44.0241	5.65632e-07
44.4385	5.5461e-07
44.8568	5.43584e-07
45.2791	5.32371e-07
45.7053	5.20939e-07
46.1355	5.09116e-07
46.5698	4.96812e-07
47.0082	4.84586e-07
47.4507	4.7255e-07
47.8973	4.61053e-07
48.3482	4.51313e-07
48.8033	4.42852e-07
49.2627	4.3539e-07
49.7264	4.29082e-07
50.1945	4.23022e-07
50.667	4.17214e-07
51.144	4.11443e-07
51.6254	4.05443e-07
52.1113	3.99182e-07
52.6019	3.92598e-07
53.097	3.85661e-07
