17.952		-0.00067158
18.05		-0.000671
18.148		-0.0006705
18.246		-0.00067003
18.345		-0.00066976
18.445		-0.00066974
18.545		-0.00066958
18.646		-0.00066898
18.747		-0.00066776
18.849		-0.0006662
18.951		-0.00066449
19.054		-0.00066289
19.157		-0.00066142
19.262		-0.00066034
19.366		-0.00065943
19.471		-0.00065849
19.577		-0.00065752
19.683		-0.00065646
19.79		-0.00065552
19.898		-0.00065486
20.006		-0.00065424
20.114		-0.00065311
20.224		-0.00065142
20.333		-0.00064885
20.444		-0.00064558
20.555		-0.00064177
20.666		-0.00063768
20.779		-0.00063415
20.891		-0.00063135
21.005		-0.00062878
21.119		-0.00062488
21.234		-0.00061933
21.349		-0.00061399
21.465		-0.00061041
21.581		-0.00060889
21.699		-0.00060918
21.816		-0.00061014
21.935		-0.00061064
22.054		-0.00060995
22.174		-0.00060798
22.294		-0.00060479
22.415		-0.00060057
22.537		-0.00059563
22.659		-0.00059035
22.782		-0.00058506
22.906		-0.00057997
23.03		-0.00057503
23.155		-0.00057021
23.281		-0.00056556
23.407		-0.00056117
23.535		-0.00055729
23.662		-0.00055399
23.791		-0.00055125
23.92		-0.00054888
24.05		-0.00054665
24.181		-0.0005444
24.312		-0.00054197
24.444		-0.00053914
24.577		-0.00053587
24.71		-0.0005321
24.844		-0.00052794
24.979		-0.00052359
25.115		-0.00051921
25.251		-0.00051482
25.388		-0.00051042
25.526		-0.00050603
25.665		-0.00050165
25.804		-0.00049726
25.944		-0.00049278
26.085		-0.0004882
26.227		-0.00048353
26.369		-0.00047875
26.512		-0.00047385
26.656		-0.00046887
26.801		-0.00046389
26.946		-0.00045893
27.093		-0.00045412
27.24		-0.00044957
27.388		-0.00044529
27.537		-0.00044131
27.686		-0.00043757
27.836		-0.00043401
27.988		-0.00043063
28.139		-0.00042735
28.292		-0.00042407
28.446		-0.00042077
28.6		-0.00041737
28.756		-0.00041387
28.912		-0.00041029
29.069		-0.00040665
29.227		-0.00040297
29.385		-0.00039925
29.545		-0.00039549
29.705		-0.00039168
29.867		-0.00038782
30.029		-0.00038394
30.192		-0.00038001
30.356		-0.00037607
30.521		-0.00037214
30.686		-0.00036822
30.853		-0.00036431
31.02		-0.00036041
31.189		-0.00035653
31.358		-0.00035268
31.529		-0.00034884
31.7		-0.00034503
31.872		-0.00034125
32.045		-0.00033749
32.219		-0.00033375
32.394		-0.00033004
32.57		-0.00032637
32.747		-0.00032273
32.924		-0.00031913
33.103		-0.00031554
33.283		-0.000312
33.464		-0.0003085
33.645		-0.00030503
33.828		-0.00030158
34.012		-0.00029817
34.196		-0.0002948
34.382		-0.00029146
34.569		-0.00028817
34.757		-0.00028494
34.945		-0.00028179
35.135		-0.00027867
35.326		-0.00027562
35.518		-0.00027261
35.71		-0.00026962
35.904		-0.00026662
36.099		-0.00026362
36.295		-0.00026062
36.492		-0.00025762
36.691		-0.00025464
36.89		-0.0002517
37.09		-0.00024879
37.291		-0.0002459
37.494		-0.00024305
37.698		-0.00024025
37.902		-0.00023749
38.108		-0.00023477
38.315		-0.0002321
38.523		-0.00022949
38.732		-0.00022693
38.943		-0.00022444
39.154		-0.00022204
39.367		-0.00021971
39.58		-0.00021746
39.795		-0.00021524
40.011		-0.00021304
40.229		-0.00021081
40.447		-0.00020849
40.667		-0.00020605
40.887		-0.00020348
41.109		-0.00020073
41.333		-0.00019784
41.557		-0.00019497
41.783		-0.00019221
42.01		-0.00018963
42.238		-0.00018726
42.467		-0.00018509
42.698		-0.00018309
42.93		-0.0001812
43.163		-0.00017935
43.397		-0.00017747
43.633		-0.00017556
43.87		-0.00017361
44.108		-0.00017162
44.347		-0.0001696
44.588		-0.00016759
44.83		-0.0001656
45.074		-0.00016365
45.318		-0.00016175
45.564		-0.00015989
45.812		-0.00015807
46.061		-0.00015628
46.311		-0.00015453
46.562		-0.00015279
46.815		-0.00015106
47.069		-0.00014934
47.325		-0.00014763
47.582		-0.00014594
47.84		-0.00014426
48.1		-0.0001426
48.361		-0.00014095
48.624		-0.00013933
48.888		-0.00013773
49.153		-0.00013616
49.42		-0.0001346
49.688		-0.00013307
49.958		-0.00013156
50.229		-0.00013006
50.502		-0.00012858
50.776		-0.00012713
51.052		-0.00012568
51.329		-0.00012426
51.608		-0.00012285
51.888		-0.00012145
52.17		-0.00012007
52.453		-0.0001187
52.738		-0.00011735
53.024		-0.00011601
53.312		-0.00011468
53.602		-0.00011336
53.893		-0.00011206
54.186		-0.00011077
54.48		-0.0001095
54.776		-0.00010823
55.073		-0.00010699
55.372		-0.00010575
55.673		-0.00010453
55.975		-0.00010332
56.279		-0.00010212
56.585		-0.00010094
56.892		-0.000099771
57.201		-0.000098616
57.511		-0.000097476
57.824		-0.000096346
58.138		-0.000095233
58.453		-0.000094133
58.771		-0.000093043
59.09		-0.000091968
59.411		-0.000090905
59.733		-0.000089855
60.058		-0.000088813
60.384		-0.000087785
60.712		-0.000086768
61.041		-0.000085764
61.373		-0.000084768
61.706		-0.000083786
62.041		-0.000082814
62.378		-0.000081853
62.717		-0.000080904
63.057		-0.000079968
63.399		-0.000079043
63.744		-0.000078127
64.09		-0.000077225
64.438		-0.000076333
64.788		-0.000075453
65.14		-0.000074584
65.493		-0.000073727
65.849		-0.000072879
66.206		-0.000072043
66.566		-0.000071214
66.927		-0.000070398
67.291		-0.000069589
67.656		-0.000068792
68.023		-0.000068003
68.393		-0.000067222
68.764		-0.000066452
69.138		-0.000065689
69.513		-0.000064937
69.89		-0.000064192
70.27		-0.000063453
70.652		-0.000062723
71.035		-0.000062003
71.421		-0.000061288
71.809		-0.000060582
72.199		-0.000059883
72.591		-0.000059192
72.985		-0.000058509
73.381		-0.000057834
73.78		-0.000057165
74.18		-0.000056506
74.583		-0.000055853
74.988		-0.000055208
75.395		-0.000054572
75.804		-0.000053943
76.216		-0.00005332
76.63		-0.000052706
77.046		-0.000052099
77.464		-0.000051499
77.885		-0.000050906
78.308		-0.00005032
78.733		-0.000049741
79.161		-0.000049169
79.59		-0.000048604
80.023		-0.000048043
80.457		-0.000047491
80.894		-0.000046944
81.333		-0.000046404
81.775		-0.000045869
82.219		-0.00004534
82.665		-0.000044819
83.114		-0.000044302
83.566		-0.000043791
84.019		-0.000043286
84.476		-0.000042787
84.934		-0.000042294
85.395		-0.000041806
85.859		-0.000041324
86.325		-0.000040847
86.794		-0.000040375
87.265		-0.00003991
87.739		-0.000039449
88.216		-0.000038993
88.695		-0.000038542
89.176		-0.000038098
89.66		-0.000037658
90.147		-0.000037222
90.637		-0.000036791
91.129		-0.000036366
91.624		-0.000035945
92.121		-0.000035529
92.621		-0.000035118
93.124		-0.000034712
93.63		-0.00003431
94.138		-0.000033913
94.65		-0.00003352
95.163		-0.000033133
95.68		-0.000032751
96.2		-0.000032373
96.722		-0.000032001
97.247		-0.000031634
97.775		-0.000031271
98.306		-0.000030914
98.84		-0.000030562
99.377		-0.000030215
99.916		-0.000029873
100.459		-0.000029535
101.004		-0.000029203
101.553		-0.000028874
102.104		-0.00002855
102.659		-0.00002823
103.216		-0.000027914
103.777		-0.000027601
104.34		-0.000027292
104.907		-0.000026984
105.476		-0.000026679
106.049		-0.000026376
106.625		-0.000026076
107.204		-0.000025777
107.786		-0.00002548
108.371		-0.000025185
108.96		-0.000024892
109.551		-0.000024601
110.146		-0.000024312
110.744		-0.000024024
111.345		-0.000023739
111.95		-0.000023456
112.558		-0.000023176
113.169		-0.000022899
113.784		-0.000022625
114.401		-0.000022356
115.023		-0.000022092
115.647		-0.000021835
116.275		-0.000021583
116.906		-0.000021337
117.541		-0.000021096
118.18		-0.000020859
118.821		-0.000020625
119.466		-0.000020392
120.115		-0.000020159
120.767		-0.000019925
121.423		-0.000019689
122.082		-0.000019453
122.745		-0.000019222
123.412		-0.000018999
124.082		-0.000018786
124.756		-0.000018579
125.433		-0.000018375
126.114		-0.000018171
126.799		-0.000017967
127.487		-0.00001776
128.18		-0.000017552
128.876		-0.000017345
129.575		-0.00001714
130.279		-0.000016938
130.986		-0.00001674
131.698		-0.000016547
132.413		-0.000016359
133.132		-0.000016179
133.855		-0.000016005
134.581		-0.000015833
135.312		-0.000015657
136.047		-0.000015475
136.786		-0.000015291
137.528		-0.000015108
138.275		-0.000014928
139.026		-0.000014753
139.781		-0.000014582
140.54		-0.000014414
141.303		-0.000014249
142.07		-0.000014086
142.842		-0.000013927
143.617		-0.000013773
144.397		-0.00001362
145.181		-0.000013467
145.97		-0.00001331
146.762		-0.000013153
147.559		-0.000012999
148.36		-0.00001285
149.166		-0.000012709
149.976		-0.000012594
150.79		-0.000012453
151.609		-0.000012285
152.432		-0.000012135
153.26		-0.000011991
154.092		-0.000011849
154.929		-0.000011709
155.77		-0.000011572
156.616		-0.000011436
157.466		-0.000011302
158.321		-0.00001117
159.181		-0.000011039
160.045		-0.00001091
160.914		-0.000010783
161.788		-0.000010657
162.667		-0.000010532
163.55		-0.000010409
164.438		-0.000010287
165.331		-0.000010167
166.228		-0.000010048
167.131		-9.9304E-006
168.039		-0.000009814
168.951		-9.6989E-006
169.868		-9.5852E-006
170.791		-9.4725E-006
171.718		-9.3612E-006
172.651		-0.000009251
173.588		-9.1421E-006
174.531		-9.0343E-006
175.478		-8.9277E-006
176.431		-8.8222E-006
177.389		-8.7178E-006
178.352		-8.6145E-006
179.321		-8.5123E-006
180.294		-8.4112E-006
181.273		-8.3112E-006
182.258		-8.2121E-006
183.247		-8.1142E-006
184.242		-8.0172E-006
185.243		-7.9211E-006
186.249		-7.8261E-006
187.26		-7.7321E-006
188.277		-0.000007639
189.299		-7.5469E-006
190.327		-7.4556E-006
191.36		-7.3654E-006
192.399		-7.2759E-006
193.444		-7.1874E-006
194.495		-7.0997E-006
195.551		-7.0129E-006
196.612		-6.9269E-006
197.68		-6.8418E-006
198.753		-6.7574E-006
199.833		-6.6738E-006
200.918		-6.5911E-006
202.009		-6.5091E-006
203.106		-6.4279E-006
204.208		-6.3475E-006
205.317		-6.2677E-006
206.432		-6.1886E-006
207.553		-6.1103E-006
208.68		-6.0326E-006
209.813		-5.9557E-006
210.952		-5.8793E-006
212.098		-5.8036E-006
213.25		-5.7285E-006
214.407		-5.6542E-006
215.572		-5.5803E-006
216.742		-0.000005507
217.919		-5.4343E-006
219.102		-5.3621E-006
220.292		-5.2905E-006
221.488		-5.2193E-006
222.691		-5.1487E-006
223.9		-5.0785E-006
225.116		-5.0088E-006
226.338		-4.9395E-006
227.567		-4.8706E-006
228.803		-4.8021E-006
230.045		-4.7339E-006
231.294		-4.6661E-006
232.55		-4.5986E-006
233.813		-4.5313E-006
235.083		-4.4643E-006
236.359		-4.3975E-006
237.642		-4.3309E-006
238.933		-4.2644E-006
240.23		-4.1981E-006
241.535		-4.1317E-006
242.846		-4.0654E-006
244.165		-0.000003999
245.491		-3.9325E-006
246.824		-3.8658E-006
248.164		-3.7988E-006
249.511		-3.7316E-006
250.866		-3.6639E-006
252.228		-3.5957E-006
253.598		-3.5268E-006
254.975		-3.4571E-006
256.359		-3.3865E-006
257.751		-3.3148E-006
259.151		-3.2417E-006
260.558		-3.1671E-006
261.973		-3.0906E-006
263.395		-3.0118E-006
264.826		-2.9304E-006
266.264		-2.8457E-006
267.709		-2.7572E-006
269.163		-2.6639E-006
270.624		-2.5648E-006
272.094		-2.4582E-006
273.571		-2.3423E-006
275.057		-2.2141E-006
276.55		-2.0693E-006
278.052		-1.9014E-006
279.562		-1.6993E-006
281.08		-1.4431E-006
282.606		-1.0906E-006
284.141		-5.3011E-007
285.683		1.4883E-006
287.235		8.0525E-007
288.794		-2.2142E-006
290.362		-2.6396E-006
291.939		-2.5031E-006
293.524		-2.6243E-006
295.118		-2.6491E-006
296.721		-2.6728E-006
298.332		-2.6875E-006
299.952		-0.000002736
301.58		-2.8286E-006
303.218		-2.9237E-006
304.864		-2.9624E-006
306.52		-2.9513E-006
308.184		-2.9395E-006
309.858		-2.9451E-006
311.54		-2.9563E-006
313.232		-2.9606E-006
314.932		-2.9541E-006
316.643		-2.9498E-006
318.362		-2.9509E-006
320.091		-2.9434E-006
321.829		-2.9301E-006
323.576		-2.9155E-006
325.333		-2.8932E-006
327.1		-2.8685E-006
328.876		-2.8452E-006
330.661		-2.8203E-006
332.457		-2.7933E-006
334.262		-2.7661E-006
336.077		-2.7402E-006
337.902		-0.000002708
339.737		-2.6741E-006
341.582		-2.6535E-006
343.436		-2.6292E-006
345.301		-2.6382E-006
347.176		-2.5749E-006
349.061		-2.6428E-006
350.957		-2.7217E-006
352.862		-2.6183E-006
354.778		-0.000002581
356.705		-2.5513E-006
358.642		-2.5249E-006
360.589		-2.5002E-006
362.547		-2.4767E-006
364.515		-2.4539E-006
366.495		-2.4317E-006
368.485		-2.4098E-006
370.486		-2.3883E-006
372.497		-0.000002367
374.52		-2.3459E-006
376.554		-2.3251E-006
378.598		-2.3043E-006
380.654		-2.2838E-006
382.721		-2.2633E-006
384.799		-0.000002243
386.888		-2.2229E-006
388.989		-2.2028E-006
391.101		-2.1829E-006
393.225		-2.1631E-006
395.36		-2.1434E-006
397.507		-2.1238E-006
399.665		-2.1043E-006
401.835		-2.0849E-006
404.017		-2.0657E-006
406.211		-2.0466E-006
408.417		-2.0275E-006
410.635		-2.0086E-006
412.864		-1.9898E-006
415.106		-1.9712E-006
417.36		-1.9526E-006
419.626		-1.9342E-006
421.905		-1.9158E-006
424.196		-1.8976E-006
426.499		-1.8796E-006
428.815		-1.8616E-006
431.143		-1.8438E-006
433.484		-1.8261E-006
435.838		-1.8085E-006
438.205		-0.000001791
440.584		-1.7736E-006
442.976		-1.7564E-006
445.382		-1.7393E-006
447.8		-1.7224E-006
450.232		-1.7055E-006
452.676		-1.6888E-006
455.134		-1.6722E-006
457.606		-1.6558E-006
460.09		-1.6394E-006
462.589		-1.6232E-006
465.1		-1.6071E-006
467.626		-1.5912E-006
470.165		-1.5754E-006
472.718		-1.5597E-006
475.285		-1.5441E-006
477.866		-1.5286E-006
480.46		-1.5133E-006
483.069		-1.4981E-006
485.692		-1.4831E-006
488.33		-1.4681E-006
490.981		-1.4533E-006
493.647		-1.4386E-006
496.328		-1.4241E-006
499.023		-1.4096E-006
501.732		-1.3953E-006
504.457		-1.3811E-006
507.196		-1.3671E-006
509.95		-1.3531E-006
512.719		-1.3393E-006
515.503		-1.3256E-006
518.302		-1.3121E-006
521.116		-1.2986E-006
523.946		-1.2853E-006
526.791		-1.2721E-006
529.651		-0.000001259
532.527		-0.000001246
535.419		-1.2332E-006
538.326		-1.2204E-006
541.249		-1.2078E-006
544.188		-1.1953E-006
547.143		-1.1829E-006
550.114		-1.1706E-006
553.101		-1.1585E-006
556.104		-1.1465E-006
559.124		-1.1345E-006
562.16		-1.1227E-006
565.212		-0.000001111
568.281		-1.0994E-006
571.367		-1.0879E-006
574.469		-1.0766E-006
577.589		-1.0653E-006
580.725		-1.0541E-006
583.878		-1.0431E-006
587.049		-1.0322E-006
590.236		-1.0213E-006
593.441		-1.0106E-006
596.663		-0.000001
599.903		-9.8944E-007
603.161		-0.000000979
606.436		-9.687E-007
609.729		-9.5849E-007
613.039		-9.4838E-007
616.368		-9.3836E-007
619.715		-9.2844E-007
623.08		-9.1862E-007
626.463		-9.089E-007
629.865		-8.9928E-007
633.285		-8.8975E-007
636.724		-8.8032E-007
640.181		-0.000000871
643.657		-8.6173E-007
647.152		-8.5258E-007
650.666		-8.4352E-007
654.199		-8.3455E-007
657.751		-8.2567E-007
661.323		-8.1688E-007
664.914		-8.0818E-007
668.524		-7.9957E-007
672.154		-0.000000791
675.804		-7.8261E-007
679.474		-7.7425E-007
683.163		-0.000000766
686.873		-7.578E-007
690.602		-7.4971E-007
694.352		-7.4169E-007
698.122		-7.3376E-007
701.913		-7.259E-007
705.724		-7.1813E-007
709.556		-7.1044E-007
713.409		-7.0283E-007
717.283		-6.9529E-007
721.178		-6.8784E-007
725.094		-6.8046E-007
729.031		-6.7316E-007
732.989		-6.6593E-007
736.97		-6.5878E-007
740.971		-6.517E-007
744.995		-6.447E-007
749.04		-6.3777E-007
753.107		-6.3091E-007
757.196		-6.2412E-007
761.308		-6.174E-007
765.442		-6.1076E-007
769.598		-6.0418E-007
773.777		-5.9767E-007
777.978		-5.9123E-007
782.203		-5.8486E-007
786.45		-5.7855E-007
790.72		-5.7231E-007
795.014		-5.6614E-007
799.331		-0.00000056
803.671		-0.000000554
808.035		-0.000000548
812.422		-5.4209E-007
816.834		-5.3623E-007
821.269		-5.3044E-007
825.728		-5.2471E-007
830.212		-0.000000519
834.72		-5.1343E-007
839.253		-5.0787E-007
843.81		-5.0238E-007
848.391		-0.000000497
852.998		-4.9157E-007
857.63		-4.8625E-007
862.287		-0.000000481
866.969		-4.7578E-007
871.676		-4.7063E-007
876.409		-4.6553E-007
881.168		-4.6049E-007
885.953		-4.555E-007
890.764		-4.5056E-007
895.6		-4.4568E-007
900.463		-4.4085E-007
905.353		-4.3607E-007
910.269		-4.3134E-007
915.211		-4.2666E-007
920.181		-0.000000422
925.177		-4.1745E-007
930.201		-4.1292E-007
935.252		-4.0844E-007
940.33		-0.000000404
945.436		-3.9963E-007
950.57		-3.9529E-007
955.731		-0.000000391
960.921		-3.8675E-007
966.138		-3.8255E-007
971.384		-3.784E-007
976.659		-3.7428E-007
981.962		-3.7022E-007
987.294		-3.662E-007
992.655		-3.6222E-007
998.045		-3.5828E-007
1003.464		-3.5439E-007
1008.913		-3.5054E-007
1014.391		-3.4673E-007
1019.899		-0.000000343
1025.437		-3.3923E-007
1031.005		-3.3554E-007
1036.604		-3.3189E-007
1042.232		-3.2828E-007
1047.892		-3.2471E-007
1053.581		-3.2118E-007
1059.302		-3.1769E-007
1065.054		-3.1423E-007
1070.837		-3.1081E-007
1076.652		-3.0743E-007
1082.498		-3.0408E-007
1088.376		-3.0078E-007
1094.286		-2.975E-007
1100.227		-2.9427E-007
1106.202		-2.9106E-007
1112.208		-2.8789E-007
1118.247		-2.8476E-007
1124.319		-2.8166E-007
1130.424		-2.786E-007
1136.562		-2.7556E-007
1142.734		-2.7256E-007
1148.939		-2.696E-007
1155.177		-2.6666E-007
1161.45		-2.6376E-007
1167.756		-2.6089E-007
1174.097		-2.5805E-007
1180.472		-2.5524E-007
1186.882		-2.5246E-007
1193.327		-2.4971E-007
1199.807		-0.000000247
1206.321		-2.443E-007
1212.872		-2.4164E-007
1219.457		-0.000000239
1226.079		-2.364E-007
1232.736		-2.3383E-007
1239.43		-2.3128E-007
1246.16		-2.2876E-007
1252.927		-2.2627E-007
1259.73		-2.2381E-007
1266.57		-2.2137E-007
1273.447		-0.000000219
1280.362		-2.1657E-007
1287.314		-2.1421E-007
1294.304		-2.1188E-007
1301.332		-2.0957E-007
1308.398		-2.0729E-007
1315.503		-0.000000205
1322.646		-2.028E-007
1329.828		-2.0059E-007
1337.049		-1.9841E-007
1344.309		-1.9624E-007
1351.608		-1.9411E-007
1358.947		-0.000000192
1366.326		-1.899E-007
1373.745		-1.8783E-007
1381.204		-1.8579E-007
1388.704		-1.8376E-007
1396.245		-1.8176E-007
1403.826		-1.7978E-007
1411.449		-1.7782E-007
1419.113		-1.7589E-007
1426.819		-0.000000174
1434.566		-1.7208E-007
1442.356		-1.702E-007
1450.187		-1.6835E-007
1458.062		-1.6651E-007
1465.979		-1.647E-007
1473.939		-1.6291E-007
1481.942		-1.6113E-007
1489.989		-1.5938E-007
1498.08		-1.5764E-007
1506.214		-1.5592E-007
1514.393		-1.5423E-007
1522.616		-1.5255E-007
1530.883		-1.5089E-007
1539.196		-1.4924E-007
1547.554		-1.4762E-007
1555.957		-0.000000146
1564.405		-1.4442E-007
1572.9		-1.4285E-007
1581.441		-1.4129E-007
1590.028		-1.3975E-007
1598.661		-1.3823E-007
1607.342		-1.3673E-007
1616.07		-1.3524E-007
1624.845		-1.3377E-007
1633.667		-1.3231E-007
1642.538		-1.3087E-007
1651.457		-1.2944E-007
1660.424		-0.000000128
1669.44		-1.2664E-007
1678.505		-1.2526E-007
1687.619		-1.239E-007
1696.783		-1.2255E-007
1705.996		-1.2122E-007
1715.259		-1.199E-007
1724.573		-1.1859E-007
1733.937		-1.173E-007
1743.353		-0.000000116
1752.819		-1.1476E-007
1762.336		-1.1351E-007
1771.906		-1.1228E-007
1781.527		-1.1106E-007
1791.201		-1.0985E-007
1800.927		-1.0865E-007
1810.705		-1.0747E-007
1820.537		-1.063E-007
1830.423		-1.0515E-007
1840.362		-0.000000104
1850.355		-1.0287E-007
1860.402		-1.0175E-007
1870.504		-1.0064E-007
1880.66		-9.955E-008
1890.872		-9.8467E-008
1901.139		-9.7396E-008
1911.462		-9.6337E-008
1921.841		-9.5289E-008
1932.277		-9.4252E-008
1942.769		-9.3227E-008
1953.318		-9.2214E-008
1963.924		-9.1211E-008
1974.588		-9.0219E-008
1985.31		-8.9238E-008
1996.09		-8.8268E-008
2006.929		-8.7308E-008
2017.826		-8.6359E-008
2028.783		-8.542E-008
2039.799		-8.4491E-008
2050.875		-8.3573E-008
2062.011		-8.2664E-008
2073.207		-8.1766E-008
2084.465		-8.0877E-008
2095.783		-0.00000008
2107.163		-7.9128E-008
2118.605		-7.8268E-008
2130.108		-7.7418E-008
2141.675		-7.6576E-008
2153.304		-7.5744E-008
2164.996		-7.4921E-008
2176.752		-7.4107E-008
2188.571		-7.3302E-008
2200.455		-7.2505E-008
2212.403		-7.1718E-008
2224.416		-7.0939E-008
2236.495		-7.0168E-008
2248.639		-6.9406E-008
2260.849		-6.8652E-008
2273.125		-6.7906E-008
2285.468		-6.7168E-008
2297.877		-6.6439E-008
2310.355		-6.5717E-008
2322.9		-0.000000065
2335.513		-6.4298E-008
2348.194		-6.3599E-008
2360.945		-6.2909E-008
2373.765		-6.2225E-008
2386.654		-6.155E-008
2399.613		-6.0882E-008
2412.643		-6.0221E-008
2425.743		-5.9567E-008
2438.915		-5.892E-008
2452.158		-5.828E-008
2465.473		-5.7648E-008
2478.86		-0.000000057
2492.32		-5.6403E-008
2505.853		-5.5791E-008
2519.46		-5.5185E-008
2533.14		-5.4586E-008
2546.895		-0.000000054
2560.724		-5.3408E-008
2574.629		-5.2828E-008
2588.609		-5.2255E-008
2602.665		-5.1688E-008
2616.797		-5.1127E-008
2631.006		-5.0572E-008
2645.292		-0.00000005
2659.655		-4.9481E-008
2674.097		-4.8944E-008
2688.617		-4.8413E-008
2703.216		-4.7888E-008
2717.894		-4.7368E-008
2732.652		-4.6855E-008
2747.49		-4.6346E-008
2762.409		-4.5844E-008
2777.408		-4.5347E-008
2792.49		-4.4855E-008
2807.652		-4.4368E-008
2822.898		-4.3887E-008
2838.226		-4.3411E-008
2853.637		-4.294E-008
2869.132		-4.2475E-008
2884.711		-0.000000042
2900.375		-4.1559E-008
2916.124		-4.1108E-008
2931.958		-4.0663E-008
2947.878		-4.0222E-008
2963.885		-3.9786E-008
2979.978		-3.9354E-008
2996.159		-3.8928E-008
3012.428		-3.8506E-008
3028.785		-3.8088E-008
3045.231		-3.7676E-008
3061.767		-3.7267E-008
3078.392		-3.6863E-008
3095.107		-3.6464E-008
3111.913		-3.6069E-008
3128.811		-3.5678E-008
3145.8		-3.5291E-008
3162.881		-3.4909E-008
3180.055		-3.4531E-008
3197.323		-3.4157E-008
3214.684		-3.3786E-008
3232.139		-3.342E-008
3249.689		-3.3058E-008
3267.335		-3.27E-008
3285.076		-3.2346E-008
3302.914		-0.000000032
3320.848		-3.1649E-008
3338.88		-3.1306E-008
3357.01		-0.000000031
3375.238		-3.0632E-008
3393.565		-3.03E-008
3411.992		-0.00000003
3430.519		-2.9647E-008
3449.146		-2.9326E-008
3467.875		-0.000000029
3486.705		-2.8694E-008
3505.638		-2.8384E-008
3524.673		-2.8076E-008
3543.811		-2.7772E-008
3563.054		-2.7472E-008
3582.401		-2.7174E-008
3601.853		-2.688E-008
3621.411		-2.6589E-008
3641.075		-2.6301E-008
3660.845		-0.000000026
3680.723		-2.5735E-008
3700.709		-2.5456E-008
3720.804		-2.5181E-008
3741.007		-2.4908E-008
3761.321		-2.4639E-008
3781.744		-2.4372E-008
3802.279		-2.4108E-008
3822.925		-2.3847E-008
3843.683		-2.3589E-008
3864.554		-2.3334E-008
3885.538		-2.3082E-008
3906.636		-2.2832E-008
3927.849		-2.2585E-008
3949.177		-2.234E-008
3970.62		-2.2099E-008
3992.18		-2.186E-008
4013.857		-2.1623E-008
4035.652		-2.1389E-008
4057.565		-2.1158E-008
4079.598		-2.0929E-008
4101.749		-2.0702E-008
4124.022		-2.0478E-008
4146.415		-2.0257E-008
4168.929		-0.00000002
4191.566		-1.9821E-008
4214.326		-1.9607E-008
4237.209		-1.9395E-008
4260.217		-1.9185E-008
4283.349		-0.000000019
4306.608		-1.8772E-008
4329.992		-1.8569E-008
4353.503		-1.8368E-008
4377.143		-1.817E-008
4400.91		-0.000000018
4424.806		-1.7779E-008
4448.833		-1.7587E-008
4472.989		-1.7396E-008
4497.277		-1.7208E-008
4521.697		-0.000000017
4546.249		-1.6838E-008
