82.8467	0.0098913
89.6933	0.00885335
96.54	0.00786387
103.387	0.00694552
110.233	0.00612093
117.08	0.00541102
123.927	0.00481584
130.773	0.00432175
137.62	0.0039149
144.467	0.00358141
151.313	0.00330743
158.16	0.00307909
165.007	0.00288252
171.853	0.00270405
178.7	0.00253608
185.547	0.00237808
192.393	0.00222994
199.24	0.00209154
206.087	0.00196275
212.933	0.00184346
219.78	0.00173355
226.627	0.00163291
233.473	0.0015414
240.32	0.00145892
247.167	0.00138533
254.013	0.00132019
260.86	0.00126274
267.707	0.00121217
274.553	0.00116772
281.4	0.00112859
349.365	0.000868959
417.33	0.000648729
485.295	0.000474394
553.26	0.000369994
621.225	0.000316651
689.19	0.00028253
757.155	0.000251301
825.12	0.000224762
893.085	0.000204982
961.05	0.000190575
1029.02	0.000179208
1096.98	0.000169587
1164.95	0.000161536
1232.91	0.000154907
1300.88	0.000149436
1368.84	0.000144836
1436.8	0.000140908
1504.77	0.000137547
1572.73	0.000134657
1640.7	0.000132163
1708.66	0.000129964
1776.63	0.000128019
1844.59	0.00012631
1912.56	0.000124819
1980.52	0.000123527
2048.49	0.000122416
2116.45	0.000121468
2184.42	0.000120664
2252.38	0.000119985
2320.35	0.000119415
2388.32	0.000118934
2456.28	0.000118523
2524.25	0.000118166
2592.21	0.000117852
2660.18	0.000117577
2728.14	0.000117337
2796.11	0.00011713
2864.07	0.000116951
2932.04	0.000116798
3000	0.000116666
