1.70432	1.27766	0.0718356
0.835664	2.2808	0.110665
0.898067	2.09777	0.105139
0.965129	1.9397	0.0969921
1.0372	1.80541	0.0934087
1.11465	1.68759	0.0878339
1.19789	1.58827	0.0851785
1.28734	1.50281	0.0805355
1.38347	1.4314	0.0779698
1.48678	1.36955	0.0755403
1.5978	1.3172	0.0738836
2
