1.70432	1.27673	0.0722087
1.78211	1.25326	0.0716113
1.86344	1.23329	0.0699403
1.94849	1.21377	0.0693827
2.03742	1.19598	0.0688219
2.1304	1.18209	0.0698145
2.22763	1.16858	0.0681776
2.3293	1.15759	0.0667383
2.43561	1.14701	0.0667791
2.54677	1.1388	0.0657224
2.66301	1.13158	0.0664474
