  122   16.64100       1.3227E-03 -6.4640E-04  4.05937E-01
  123   16.73200       1.3072E-03 -6.4932E-04  4.03359E-01
  124   16.82300       1.2935E-03 -6.5286E-04  4.01297E-01
  125   16.91400       1.2792E-03 -6.5691E-04  3.99040E-01
  126   17.00600       1.2642E-03 -6.6025E-04  3.96503E-01
  127   17.09800       1.2498E-03 -6.6327E-04  3.94109E-01
  128   17.19100       1.2354E-03 -6.6670E-04  3.91664E-01
  129   17.28400       1.2201E-03 -6.6975E-04  3.88914E-01
  130   17.37800       1.2040E-03 -6.7178E-04  3.85885E-01
  131   17.47300       1.1879E-03 -6.7289E-04  3.82780E-01
  132   17.56700       1.1721E-03 -6.7307E-04  3.79758E-01
  133   17.66300       1.1568E-03 -6.7301E-04  3.76831E-01
  134   17.75900       1.1419E-03 -6.7276E-04  3.73985E-01
  135   17.85500       1.1273E-03 -6.7224E-04  3.71213E-01
  136   17.95200       1.1131E-03 -6.7158E-04  3.68522E-01
  137   18.05000       1.0992E-03 -6.7100E-04  3.65915E-01
  138   18.14800       1.0857E-03 -6.7050E-04  3.63384E-01
  139   18.24600       1.0725E-03 -6.7003E-04  3.60913E-01
  140   18.34500       1.0595E-03 -6.6976E-04  3.58471E-01
  141   18.44500       1.0465E-03 -6.6974E-04  3.55974E-01
  142   18.54500       1.0331E-03 -6.6958E-04  3.53333E-01
  143   18.64600       1.0194E-03 -6.6898E-04  3.50543E-01
  144   18.74700       1.0057E-03 -6.6776E-04  3.47718E-01
  145   18.84900       9.9240E-04 -6.6620E-04  3.44976E-01
  146   18.95100       9.7956E-04 -6.6449E-04  3.42361E-01
  147   19.05400       9.6714E-04 -6.6289E-04  3.39859E-01
  148   19.15700       9.5510E-04 -6.6142E-04  3.37450E-01
  149   19.26200       9.4328E-04 -6.6034E-04  3.35082E-01
  150   19.36600       9.3149E-04 -6.5943E-04  3.32690E-01
  151   19.47100       9.1959E-04 -6.5849E-04  3.30223E-01
  152   19.57700       9.0764E-04 -6.5752E-04  3.27703E-01
  153   19.68300       8.9578E-04 -6.5646E-04  3.25176E-01
  154   19.79000       8.8404E-04 -6.5552E-04  3.22659E-01
  155   19.89800       8.7221E-04 -6.5486E-04  3.20069E-01
  156   20.00600       8.5997E-04 -6.5424E-04  3.17291E-01
  157   20.11400       8.4714E-04 -6.5311E-04  3.14253E-01
  158   20.22400       8.3391E-04 -6.5142E-04  3.11024E-01
  159   20.33300       8.2054E-04 -6.4885E-04  3.07700E-01
  160   20.44400       8.0733E-04 -6.4558E-04  3.04390E-01
  161   20.55500       7.9460E-04 -6.4177E-04  3.01218E-01
  162   20.66600       7.8270E-04 -6.3768E-04  2.98319E-01
  163   20.77900       7.7176E-04 -6.3415E-04  2.95746E-01
  164   20.89100       7.6108E-04 -6.3135E-04  2.93235E-01
  165   21.00500       7.4974E-04 -6.2878E-04  2.90435E-01
  166   21.11900       7.3729E-04 -6.2488E-04  2.87164E-01
  167   21.23400       7.2564E-04 -6.1933E-04  2.84160E-01
  168   21.34900       7.1654E-04 -6.1399E-04  2.82121E-01
  169   21.46500       7.0921E-04 -6.1041E-04  2.80753E-01
  170   21.58100       7.0251E-04 -6.0889E-04  2.79608E-01
  171   21.69900       6.9529E-04 -6.0918E-04  2.78238E-01
  172   21.81600       6.8646E-04 -6.1014E-04  2.76197E-01
  173   21.93500       6.7581E-04 -6.1064E-04  2.73387E-01
  174   22.05400       6.6390E-04 -6.0995E-04  2.70027E-01
  175   22.17400       6.5133E-04 -6.0798E-04  2.66352E-01
